Subject,Trial,Action,Covered1,Covered2,Warning,Outcome
96,14,-1, 2,1, 0,10
96,15,3, 1,2, 2,5
96,15,-1, 1,2, 0,0
96,15,-1, 1,2, 0,-10
96,16,3, 1,0, 2,5
96,16,-1, 1,0, 0,0
96,16,-1, 1,0, 0,10
96,17,0, 1,0, 2,-5
96,17,2, 1,0, 0,5
96,17,3, 1,0, 1,5
96,17,2, 1,0, 1,5
96,17,2, 1,0, 1,5
96,17,2, 1,0, 1,0
96,18,-1, 1,0, 2,0
96,18,-1, 1,0, 1,10
96,19,1, 1,3, 2,-5
96,19,3, 1,3, 0,-5
96,19,3, 1,3, 0,-5
96,19,3, 1,3, 0,-5
96,19,-1, 1,3, 0,0
96,19,-1, 1,3, 1,0
96,20,3, 2,3, 2,-5
96,20,3, 2,3, 1,-5
96,20,3, 2,3, 1,-5
96,20,3, 2,3, 1,-5
96,20,3, 2,3, 1,-5
96,20,3, 2,3, 1,0
96,21,0, 1,2, 2,5
96,21,2, 1,2, 1,-5
96,21,2, 1,2, 0,-5
96,21,2, 1,2, 0,-5
96,21,0, 1,2, 0,5
96,21,0, 1,2, 1,10
96,22,0, 3,0, 2,-5
96,22,-1, 3,0, 0,0
96,22,-1, 3,0, 1,-10
96,23,3, 1,2, 2,5
96,23,0, 1,2, 0,5
96,23,0, 1,2, 0,5
96,23,0, 1,2, 0,5
96,23,0, 1,2, 0,5
96,23,0, 1,2, 0,10
96,24,2, 2,3, 2,-5
96,24,2, 2,3, 1,-5
96,24,2, 2,3, 1,-5
96,24,-1, 2,3, 1,0
96,24,-1, 2,3, 0,10
96,25,-1, 3,2, 2,0
96,25,-1, 3,2, 1,-10
96,26,1, 2,3, 2,5
96,26,0, 2,3, 1,5
96,26,3, 2,3, 1,-5
96,26,3, 2,3, 0,-5
96,26,0, 2,3, 0,5
96,26,0, 2,3, 1,0
96,27,-1, 3,1, 2,0
96,27,-1, 3,1, 1,10
96,28,0, 0,1, 2,-5
96,28,0, 0,1, 1,-5
96,28,-1, 0,1, 1,0
96,28,-1, 0,1, 0,0
96,29,2, 0,1, 2,5
96,29,0, 0,1, 0,-5
96,29,1, 0,1, 1,-5
96,29,1, 0,1, 1,-5
96,29,1, 0,1, 1,-5
96,29,1, 0,1, 1,-10
96,30,3, 2,0, 2,5
96,30,-1, 2,0, 1,0
96,30,-1, 2,0, 1,-10
97,1,0, 3,1, 2,5
97,1,-1, 3,1, 1,0
97,1,-1, 3,1, 1,-10
97,2,1, 2,0, 2,5
97,2,3, 2,0, 1,5
97,2,3, 2,0, 1,5
97,2,3, 2,0, 1,5
97,2,3, 2,0, 1,5
97,2,3, 2,0, 1,10
97,3,3, 0,2, 2,5
97,3,2, 0,2, 1,-5
97,3,3, 0,2, 0,5
97,3,0, 0,2, 1,-5
97,3,2, 0,2, 0,-5
97,3,2, 0,2, 0,-10
97,4,2, 0,3, 2,5
97,4,0, 0,3, 1,-5
97,4,-1, 0,3, 0,0
97,4,-1, 0,3, 1,0
97,5,-1, 2,3, 2,0
97,5,-1, 2,3, 0,10
97,6,3, 2,0, 2,5
97,6,0, 2,0, 0,-5
97,6,1, 2,0, 1,5
97,6,0, 2,0, 0,-5
97,6,2, 2,0, 1,-5
97,6,2, 2,0, 1,-10
97,7,0, 1,0, 2,-5
97,7,-1, 1,0, 1,0
97,7,-1, 1,0, 0,0
97,8,2, 3,0, 2,5
97,8,1, 3,0, 0,5
97,8,1, 3,0, 0,5
97,8,1, 3,0, 0,5
97,8,1, 3,0, 0,5
97,8,1, 3,0, 0,10
97,9,1, 3,0, 2,5
97,9,3, 3,0, 0,-5
97,9,3, 3,0, 1,-5
97,9,3, 3,0, 1,-5
97,9,3, 3,0, 1,-5
97,9,3, 3,0, 1,10
97,10,-1, 1,3, 2,0
97,10,-1, 1,3, 1,0
97,11,2, 3,1, 2,5
97,11,-1, 3,1, 0,0
97,11,-1, 3,1, 0,0
97,12,3, 0,1, 2,5
97,12,0, 0,1, 1,-5
97,12,1, 0,1, 0,-5
97,12,0, 0,1, 0,-5
97,12,2, 0,1, 0,5
97,12,2, 0,1, 1,-10
97,13,0, 2,1, 2,5
97,13,0, 2,1, 0,5
97,13,3, 2,1, 0,5
97,13,3, 2,1, 0,5
97,13,3, 2,1, 0,5
97,13,3, 2,1, 0,10
97,14,2, 0,1, 2,5
97,14,-1, 0,1, 0,0
97,14,-1, 0,1, 0,10
97,15,3, 2,3, 2,-5
97,15,2, 2,3, 0,-5
97,15,1, 2,3, 0,5
97,15,1, 2,3, 1,5
97,15,1, 2,3, 1,5
97,15,1, 2,3, 1,10
97,16,-1, 0,3, 2,0
97,16,-1, 0,3, 1,10
97,17,-1, 1,3, 2,0
97,17,-1, 1,3, 0,-10
97,18,1, 0,1, 2,-5
97,18,3, 0,1, 0,5
97,18,2, 0,1, 1,5
97,18,1, 0,1, 1,-5
97,18,-1, 0,1, 0,0
97,18,-1, 0,1, 1,10
97,19,0, 3,2, 2,5
97,19,3, 3,2, 1,-5
97,19,0, 3,2, 0,5
97,19,-1, 3,2, 1,0
97,19,-1, 3,2, 1,0
97,20,2, 3,1, 2,5
97,20,2, 3,1, 1,5
97,20,1, 3,1, 1,-5
97,20,3, 3,1, 0,-5
97,20,3, 3,1, 0,-5
97,20,3, 3,1, 0,10
97,21,0, 0,1, 2,-5
97,21,2, 0,1, 0,5
97,21,3, 0,1, 1,5
97,21,-1, 0,1, 1,0
97,21,-1, 0,1, 1,-10
97,22,3, 0,3, 2,-5
97,22,0, 0,3, 0,-5
97,22,2, 0,3, 0,5
97,22,2, 0,3, 1,5
97,22,3, 0,3, 1,-5
97,22,3, 0,3, 0,10
97,23,0, 2,3, 2,5
97,23,2, 2,3, 0,-5
97,23,3, 2,3, 1,-5
97,23,-1, 2,3, 1,0
97,23,-1, 2,3, 0,-10
97,24,3, 2,0, 2,5
97,24,1, 2,0, 0,5
97,24,3, 2,0, 0,5
97,24,-1, 2,0, 0,0
97,24,-1, 2,0, 0,0
97,25,1, 0,3, 2,5
97,25,0, 0,3, 1,-5
97,25,-1, 0,3, 0,0
97,25,-1, 0,3, 1,10
97,26,-1, 1,2, 2,0
97,26,-1, 1,2, 0,-10
97,27,2, 2,1, 2,-5
97,27,2, 2,1, 1,-5
97,27,2, 2,1, 1,-5
97,27,2, 2,1, 1,-5
97,27,2, 2,1, 1,-5
97,27,2, 2,1, 1,-10
97,28,3, 1,3, 2,-5
97,28,-1, 1,3, 1,0
97,28,-1, 1,3, 0,10
97,29,0, 3,0, 2,-5
97,29,0, 3,0, 0,-5
97,29,0, 3,0, 0,-5
97,29,-1, 3,0, 0,0
97,29,-1, 3,0, 1,0
97,30,-1, 1,2, 2,0
97,30,-1, 1,2, 1,-10
98,1,3, 2,3, 2,-5
98,1,1, 2,3, 1,5
98,1,-1, 2,3, 0,0
98,1,-1, 2,3, 0,0
98,2,-1, 2,0, 2,0
98,2,-1, 2,0, 1,-10
98,3,1, 2,0, 2,5
98,3,0, 2,0, 1,-5
98,3,3, 2,0, 0,5
98,3,-1, 2,0, 1,0
98,3,-1, 2,0, 1,-10
98,4,2, 2,1, 2,-5
98,4,2, 2,1, 0,-5
98,4,0, 2,1, 0,5
98,4,3, 2,1, 1,5
98,4,3, 2,1, 1,5
98,4,3, 2,1, 1,10
98,5,0, 2,1, 2,5
98,5,1, 2,1, 1,-5
98,5,1, 2,1, 0,-5
98,5,1, 2,1, 0,-5
98,5,1, 2,1, 0,-5
98,5,1, 2,1, 0,-10
98,6,0, 2,1, 2,5
98,6,0, 2,1, 0,5
98,6,3, 2,1, 0,5
98,6,3, 2,1, 0,5
98,6,3, 2,1, 0,5
98,6,3, 2,1, 0,10
98,7,2, 2,3, 2,-5
98,7,-1, 2,3, 1,0
98,7,-1, 2,3, 0,-10
98,8,1, 2,0, 2,5
98,8,-1, 2,0, 0,0
98,8,-1, 2,0, 0,0
98,9,-1, 1,2, 2,0
98,9,-1, 1,2, 1,-10
98,10,3, 1,3, 2,-5
98,10,0, 1,3, 0,5
98,10,3, 1,3, 1,-5
98,10,0, 1,3, 0,5
98,10,1, 1,3, 1,-5
98,10,1, 1,3, 0,10
98,11,1, 3,1, 2,-5
98,11,-1, 3,1, 0,0
98,11,-1, 3,1, 1,10
98,12,0, 0,1, 2,-5
98,12,0, 0,1, 1,-5
98,12,2, 0,1, 1,5
98,12,0, 0,1, 0,-5
98,12,-1, 0,1, 1,0
98,12,-1, 0,1, 0,10
98,13,-1, 0,2, 2,0
98,13,-1, 0,2, 1,10
98,14,2, 0,2, 2,-5
98,14,-1, 0,2, 1,0
98,14,-1, 0,2, 0,10
98,15,1, 2,0, 2,5
98,15,2, 2,0, 0,-5
98,15,3, 2,0, 1,5
98,15,2, 2,0, 0,-5
98,15,2, 2,0, 1,-5
98,15,2, 2,0, 1,-10
98,16,-1, 2,0, 2,0
98,16,-1, 2,0, 0,0
98,17,3, 0,2, 2,5
98,17,3, 0,2, 1,5
98,17,-1, 0,2, 1,0
98,17,-1, 0,2, 1,0
98,18,2, 1,0, 2,5
98,18,3, 1,0, 1,5
98,18,3, 1,0, 1,5
98,18,1, 1,0, 1,-5
98,18,1, 1,0, 0,-5
98,18,1, 1,0, 0,10
98,19,0, 0,2, 2,-5
98,19,0, 0,2, 1,-5
98,19,0, 0,2, 1,-5
98,19,0, 0,2, 1,-5
98,19,0, 0,2, 1,-5
98,19,0, 0,2, 1,-10
98,20,1, 0,1, 2,-5
98,20,3, 0,1, 0,5
98,20,-1, 0,1, 1,0
98,20,-1, 0,1, 1,10
98,21,3, 0,1, 2,5
98,21,3, 0,1, 1,5
98,21,3, 0,1, 1,5
98,21,3, 0,1, 1,5
98,21,3, 0,1, 1,5
98,21,3, 0,1, 1,-10
98,22,-1, 3,1, 2,0
98,22,-1, 3,1, 1,-10
98,23,1, 0,1, 2,-5
98,23,3, 0,1, 0,5
98,23,3, 0,1, 1,5
98,23,-1, 0,1, 1,0
98,23,-1, 0,1, 1,0
98,24,-1, 1,3, 2,0
98,24,-1, 1,3, 0,10
98,25,2, 1,3, 2,5
98,25,2, 1,3, 0,5
98,25,0, 1,3, 0,5
98,25,0, 1,3, 0,5
98,25,0, 1,3, 0,5
98,25,0, 1,3, 0,-10
98,26,-1, 3,2, 2,0
98,26,-1, 3,2, 0,10
98,27,0, 1,3, 2,5
98,27,0, 1,3, 0,5
98,27,0, 1,3, 0,5
98,27,-1, 1,3, 0,0
98,27,-1, 1,3, 0,0
98,28,1, 2,3, 2,5
98,28,3, 2,3, 1,-5
98,28,3, 2,3, 0,-5
98,28,1, 2,3, 0,5
98,28,2, 2,3, 1,-5
98,28,2, 2,3, 0,10
98,29,-1, 0,2, 2,0
98,29,-1, 0,2, 1,10
98,30,3, 1,0, 2,5
98,30,3, 1,0, 1,5
98,30,1, 1,0, 1,-5
98,30,0, 1,0, 0,-5
98,30,2, 1,0, 0,5
98,30,2, 1,0, 1,10
99,1,2, 2,1, 2,-5
99,1,0, 2,1, 1,5
99,1,0, 2,1, 0,5
99,1,3, 2,1, 0,5
99,1,1, 2,1, 0,-5
99,1,1, 2,1, 1,-10
99,2,0, 1,3, 2,5
99,2,2, 1,3, 1,5
99,2,-1, 1,3, 1,0
99,2,-1, 1,3, 1,-10
99,3,3, 0,1, 2,5
99,3,-1, 0,1, 0,0
99,3,-1, 0,1, 0,10
99,4,-1, 2,3, 2,0
99,4,-1, 2,3, 0,10
99,5,1, 1,0, 2,-5
99,5,0, 1,0, 1,-5
99,5,-1, 1,0, 1,0
99,5,-1, 1,0, 0,10
99,6,0, 0,3, 2,-5
99,6,2, 0,3, 1,5
99,6,2, 0,3, 0,5
99,6,2, 0,3, 0,5
99,6,1, 0,3, 0,5
99,6,1, 0,3, 0,10
99,7,1, 2,3, 2,5
99,7,-1, 2,3, 0,0
99,7,-1, 2,3, 0,0
99,8,3, 1,3, 2,-5
99,8,3, 1,3, 1,-5
99,8,3, 1,3, 1,-5
99,8,3, 1,3, 1,-5
99,8,3, 1,3, 1,-5
99,8,3, 1,3, 1,-10
99,9,-1, 3,1, 2,0
99,9,-1, 3,1, 1,10
99,10,2, 2,0, 2,-5
99,10,2, 2,0, 1,-5
99,10,0, 2,0, 1,-5
99,10,2, 2,0, 1,-5
99,10,2, 2,0, 1,-5
99,10,2, 2,0, 1,-10
99,11,0, 3,0, 2,-5
99,11,1, 3,0, 1,5
99,11,0, 3,0, 0,-5
99,11,-1, 3,0, 1,0
99,11,-1, 3,0, 0,-10
99,12,3, 3,0, 2,-5
99,12,-1, 3,0, 1,0
99,12,-1, 3,0, 0,10
99,13,2, 3,0, 2,5
99,13,2, 3,0, 1,5
99,13,0, 3,0, 1,-5
99,13,3, 3,0, 0,-5
99,13,3, 3,0, 0,-5
99,13,3, 3,0, 0,-10
99,14,-1, 0,3, 2,0
99,14,-1, 0,3, 0,10
99,15,3, 2,0, 2,5
99,15,2, 2,0, 0,-5
99,15,1, 2,0, 1,5
99,15,1, 2,0, 0,5
99,15,2, 2,0, 0,-5
99,15,2, 2,0, 1,10
99,16,1, 3,2, 2,5
99,16,1, 3,2, 0,5
99,16,0, 3,2, 0,5
99,16,0, 3,2, 0,5
99,16,1, 3,2, 0,5
99,16,1, 3,2, 0,0
99,17,-1, 2,3, 2,0
99,17,-1, 2,3, 1,10
99,18,0, 1,2, 2,5
99,18,2, 1,2, 0,-5
99,18,1, 1,2, 1,-5
99,18,1, 1,2, 1,-5
99,18,-1, 1,2, 1,0
99,18,-1, 1,2, 0,-10
99,19,1, 1,0, 2,-5
99,19,3, 1,0, 0,5
99,19,0, 1,0, 1,-5
99,19,1, 1,0, 0,-5
99,19,0, 1,0, 0,-5
99,19,0, 1,0, 0,-10
99,20,2, 1,3, 2,5
99,20,2, 1,3, 0,5
99,20,-1, 1,3, 0,0
99,20,-1, 1,3, 0,-10
99,21,3, 2,1, 2,5
99,21,-1, 2,1, 1,0
99,21,-1, 2,1, 1,-10
99,22,0, 1,0, 2,-5
99,22,2, 1,0, 1,5
99,22,-1, 1,0, 0,0
99,22,-1, 1,0, 0,0
99,23,2, 3,2, 2,-5
99,23,2, 3,2, 0,-5
99,23,3, 3,2, 0,-5
99,23,2, 3,2, 0,-5
99,23,3, 3,2, 0,-5
99,23,3, 3,2, 0,-10
99,24,3, 2,0, 2,5
99,24,0, 2,0, 0,-5
99,24,0, 2,0, 1,-5
99,24,2, 2,0, 1,-5
99,24,0, 2,0, 1,-5
99,24,0, 2,0, 1,-10
99,25,-1, 2,0, 2,0
99,25,-1, 2,0, 1,10
99,26,1, 1,3, 2,-5
99,26,3, 1,3, 1,-5
99,26,1, 1,3, 1,-5
99,26,3, 1,3, 1,-5
99,26,3, 1,3, 1,-5
99,26,3, 1,3, 1,0
99,27,1, 3,1, 2,-5
99,27,1, 3,1, 0,-5
99,27,1, 3,1, 0,-5
99,27,-1, 3,1, 0,0
99,27,-1, 3,1, 1,0
99,28,0, 3,2, 2,5
99,28,2, 3,2, 1,-5
99,28,-1, 3,2, 0,0
99,28,-1, 3,2, 1,-10
99,29,2, 2,3, 2,-5
99,29,3, 2,3, 0,-5
99,29,-1, 2,3, 0,0
99,29,-1, 2,3, 1,10
99,30,0, 0,3, 2,-5
99,30,1, 0,3, 0,5
99,30,1, 0,3, 1,5
99,30,-1, 0,3, 1,0
99,30,-1, 0,3, 1,0
100,1,1, 0,3, 2,5
100,1,1, 0,3, 0,5
100,1,1, 0,3, 0,5
100,1,1, 0,3, 0,5
100,1,1, 0,3, 0,5
100,1,1, 0,3, 0,10
100,2,-1, 3,2, 2,0
100,2,-1, 3,2, 1,-10
100,3,3, 0,3, 2,-5
100,3,2, 0,3, 0,5
100,3,0, 0,3, 1,-5
100,3,3, 0,3, 0,-5
100,3,-1, 0,3, 0,0
100,3,-1, 0,3, 1,-10
100,4,2, 1,0, 2,5
100,4,3, 1,0, 1,5
100,4,-1, 1,0, 1,0
100,4,-1, 1,0, 1,0
100,5,0, 3,2, 2,5
100,5,0, 3,2, 0,5
100,5,0, 3,2, 0,5
100,5,0, 3,2, 0,5
100,5,0, 3,2, 0,5
100,5,0, 3,2, 0,10
100,6,1, 3,1, 2,-5
100,6,1, 3,1, 1,-5
100,6,1, 3,1, 1,-5
100,6,1, 3,1, 1,-5
100,6,1, 3,1, 1,-5
100,6,1, 3,1, 1,-10
100,7,0, 2,1, 2,5
100,7,3, 2,1, 1,5
100,7,3, 2,1, 1,5
100,7,3, 2,1, 1,5
100,7,2, 2,1, 1,-5
100,7,2, 2,1, 0,-10
100,8,-1, 2,3, 2,0
100,8,-1, 2,3, 0,-10
100,9,2, 1,2, 2,-5
100,9,-1, 1,2, 0,0
100,9,-1, 1,2, 1,0
100,10,-1, 3,2, 2,0
100,10,-1, 3,2, 0,-10
100,11,0, 2,3, 2,5
100,11,3, 2,3, 1,-5
100,11,0, 2,3, 0,5
100,11,3, 2,3, 1,-5
100,11,2, 2,3, 0,-5
100,11,2, 2,3, 0,10
100,12,2, 3,0, 2,5
100,12,0, 3,0, 1,-5
100,12,1, 3,0, 0,5
100,12,0, 3,0, 1,-5
100,12,1, 3,0, 0,5
100,12,1, 3,0, 1,-10
100,13,1, 1,3, 2,-5
100,13,-1, 1,3, 1,0
100,13,-1, 1,3, 0,10
100,14,3, 1,3, 2,-5
100,14,2, 1,3, 1,5
100,14,-1, 1,3, 0,0
100,14,-1, 1,3, 0,0
100,15,2, 2,0, 2,-5
100,15,2, 2,0, 0,-5
100,15,0, 2,0, 0,-5
100,15,2, 2,0, 0,-5
100,15,0, 2,0, 0,-5
100,15,0, 2,0, 0,-10
100,16,1, 0,2, 2,5
100,16,-1, 0,2, 1,0
100,16,-1, 0,2, 1,0
100,17,0, 2,3, 2,5
100,17,1, 2,3, 0,5
100,17,1, 2,3, 0,5
100,17,1, 2,3, 0,5
100,17,1, 2,3, 0,5
100,17,1, 2,3, 0,10
100,18,-1, 1,2, 2,0
100,18,-1, 1,2, 1,-10
100,19,0, 1,0, 2,-5
100,19,3, 1,0, 1,5
100,19,2, 1,0, 0,5
100,19,3, 1,0, 0,5
100,19,2, 1,0, 0,5
100,19,2, 1,0, 0,-10
100,20,-1, 2,0, 2,0
100,20,-1, 2,0, 0,0
100,21,3, 0,2, 2,5
100,21,3, 0,2, 0,5
100,21,-1, 0,2, 0,0
100,21,-1, 0,2, 0,-10
100,22,3, 0,3, 2,-5
100,22,1, 0,3, 0,5
100,22,3, 0,3, 1,-5
100,22,3, 0,3, 0,-5
100,22,1, 0,3, 0,5
100,22,1, 0,3, 1,0
100,23,1, 1,3, 2,-5
100,23,1, 1,3, 0,-5
100,23,1, 1,3, 0,-5
100,23,1, 1,3, 0,-5
100,23,1, 1,3, 0,-5
100,23,1, 1,3, 0,-10
100,24,2, 1,2, 2,-5
100,24,3, 1,2, 0,5
100,24,-1, 1,2, 1,0
100,24,-1, 1,2, 1,10
100,25,-1, 0,2, 2,0
100,25,-1, 0,2, 0,-10
100,26,3, 3,2, 2,-5
100,26,1, 3,2, 1,5
100,26,-1, 3,2, 0,0
100,26,-1, 3,2, 0,10
100,27,0, 0,2, 2,-5
100,27,-1, 0,2, 0,0
100,27,-1, 0,2, 1,-10
100,28,0, 1,0, 2,-5
100,28,-1, 1,0, 1,0
100,28,-1, 1,0, 0,-10
100,29,-1, 1,0, 2,0
100,29,-1, 1,0, 0,0
100,30,1, 0,2, 2,5
100,30,3, 0,2, 1,5
100,30,0, 0,2, 1,-5
100,30,-1, 0,2, 0,0
100,30,-1, 0,2, 1,-10
101,1,1, 3,1, 2,-5
101,1,0, 3,1, 1,5
101,1,-1, 3,1, 0,0
101,1,-1, 3,1, 0,10
101,2,2, 0,3, 2,5
101,2,1, 0,3, 0,5
101,2,1, 0,3, 0,5
101,2,2, 0,3, 0,5
101,2,2, 0,3, 0,5
101,2,2, 0,3, 0,10
101,3,0, 3,0, 2,-5
101,3,2, 3,0, 1,5
101,3,3, 3,0, 0,-5
101,3,-1, 3,0, 1,0
101,3,-1, 3,0, 0,-10
101,4,-1, 0,2, 2,0
101,4,-1, 0,2, 0,-10
101,5,3, 3,1, 2,-5
101,5,2, 3,1, 0,5
101,5,3, 3,1, 1,-5
101,5,-1, 3,1, 0,0
101,5,-1, 3,1, 1,-10
101,6,0, 3,0, 2,-5
101,6,0, 3,0, 1,-5
101,6,0, 3,0, 1,-5
101,6,0, 3,0, 1,-5
101,6,0, 3,0, 1,-5
101,6,0, 3,0, 1,-10
101,7,3, 2,1, 2,5
101,7,1, 2,1, 0,-5
101,7,2, 2,1, 1,-5
101,7,2, 2,1, 1,-5
101,7,2, 2,1, 1,-5
101,7,2, 2,1, 1,-10
101,8,2, 1,2, 2,-5
101,8,-1, 1,2, 1,0
101,8,-1, 1,2, 0,0
101,9,0, 1,2, 2,5
101,9,3, 1,2, 0,5
101,9,2, 1,2, 0,-5
101,9,-1, 1,2, 1,0
101,9,-1, 1,2, 0,-10
101,10,1, 3,1, 2,-5
101,10,3, 3,1, 1,-5
101,10,1, 3,1, 1,-5
101,10,3, 3,1, 1,-5
101,10,3, 3,1, 1,-5
101,10,3, 3,1, 1,-10
101,11,3, 3,2, 2,-5
101,11,-1, 3,2, 1,0
101,11,-1, 3,2, 0,0
101,12,-1, 3,0, 2,0
101,12,-1, 3,0, 0,-10
101,13,2, 3,1, 2,5
101,13,-1, 3,1, 0,0
101,13,-1, 3,1, 0,-10
101,14,-1, 2,1, 2,0
101,14,-1, 2,1, 0,10
101,15,0, 3,2, 2,5
101,15,3, 3,2, 1,-5
101,15,0, 3,2, 0,5
101,15,3, 3,2, 1,-5
101,15,0, 3,2, 0,5
101,15,0, 3,2, 1,0
101,16,2, 1,0, 2,5
101,16,0, 1,0, 1,-5
101,16,-1, 1,0, 0,0
101,16,-1, 1,0, 1,-10
101,17,1, 3,2, 2,5
101,17,2, 3,2, 1,-5
101,17,1, 3,2, 0,5
101,17,2, 3,2, 1,-5
101,17,1, 3,2, 0,5
101,17,1, 3,2, 1,10
101,18,-1, 1,2, 2,0
101,18,-1, 1,2, 0,0
101,19,1, 3,2, 2,5
101,19,1, 3,2, 1,5
101,19,-1, 3,2, 1,0
101,19,-1, 3,2, 1,0
101,20,0, 0,1, 2,-5
101,20,3, 0,1, 1,5
101,20,1, 0,1, 0,-5
101,20,1, 0,1, 1,-5
101,20,3, 0,1, 1,5
101,20,3, 0,1, 0,-10
101,21,0, 0,2, 2,-5
101,21,-1, 0,2, 1,0
101,21,-1, 0,2, 0,-10
101,22,3, 3,0, 2,-5
101,22,2, 3,0, 1,5
101,22,2, 3,0, 0,5
101,22,2, 3,0, 0,5
101,22,2, 3,0, 0,5
101,22,2, 3,0, 0,10
101,23,2, 1,3, 2,5
101,23,-1, 1,3, 0,0
101,23,-1, 1,3, 0,10
101,24,3, 0,3, 2,-5
101,24,2, 0,3, 0,5
101,24,-1, 0,3, 1,0
101,24,-1, 0,3, 1,0
101,25,1, 3,0, 2,5
101,25,2, 3,0, 1,5
101,25,1, 3,0, 1,5
101,25,-1, 3,0, 1,0
101,25,-1, 3,0, 1,10
101,26,1, 1,0, 2,-5
101,26,1, 1,0, 1,-5
101,26,1, 1,0, 1,-5
101,26,1, 1,0, 1,-5
101,26,1, 1,0, 1,-5
101,26,1, 1,0, 1,-10
101,27,2, 3,0, 2,5
101,27,-1, 3,0, 1,0
101,27,-1, 3,0, 1,0
101,28,3, 2,0, 2,5
101,28,2, 2,0, 1,-5
101,28,3, 2,0, 0,5
101,28,3, 2,0, 1,5
101,28,2, 2,0, 1,-5
101,28,2, 2,0, 0,-10
101,29,-1, 1,2, 2,0
101,29,-1, 1,2, 0,-10
101,30,2, 1,0, 2,5
101,30,3, 1,0, 1,5
101,30,3, 1,0, 1,5
101,30,3, 1,0, 1,5
101,30,3, 1,0, 1,5
101,30,3, 1,0, 1,0
102,1,3, 1,2, 2,5
102,1,2, 1,2, 0,-5
102,1,2, 1,2, 1,-5
102,1,0, 1,2, 1,5
102,1,1, 1,2, 0,-5
102,1,1, 1,2, 1,-10
102,2,-1, 2,0, 2,0
102,2,-1, 2,0, 0,10
102,3,0, 3,1, 2,5
102,3,-1, 3,1, 1,0
102,3,-1, 3,1, 1,0
102,4,1, 1,2, 2,-5
102,4,-1, 1,2, 0,0
102,4,-1, 1,2, 1,10
102,5,2, 1,2, 2,-5
102,5,1, 1,2, 1,-5
102,5,1, 1,2, 1,-5
102,5,1, 1,2, 1,-5
102,5,1, 1,2, 1,-5
102,5,1, 1,2, 1,-10
102,6,-1, 3,2, 2,0
102,6,-1, 3,2, 1,-10
102,7,0, 0,1, 2,-5
102,7,0, 0,1, 0,-5
102,7,0, 0,1, 0,-5
102,7,0, 0,1, 0,-5
102,7,0, 0,1, 0,-5
102,7,0, 0,1, 0,-10
102,8,3, 0,3, 2,-5
102,8,3, 0,3, 0,-5
102,8,2, 0,3, 0,5
102,8,0, 0,3, 1,-5
102,8,3, 0,3, 0,-5
102,8,3, 0,3, 0,-10
102,9,1, 0,2, 2,5
102,9,-1, 0,2, 1,0
102,9,-1, 0,2, 1,0
102,10,-1, 2,3, 2,0
102,10,-1, 2,3, 0,0
102,11,2, 1,0, 2,5
102,11,0, 1,0, 1,-5
102,11,2, 1,0, 0,5
102,11,3, 1,0, 1,5
102,11,3, 1,0, 1,5
102,11,3, 1,0, 1,-10
102,12,-1, 3,0, 2,0
102,12,-1, 3,0, 0,10
102,13,2, 0,2, 2,-5
102,13,2, 0,2, 1,-5
102,13,2, 0,2, 1,-5
102,13,2, 0,2, 1,-5
102,13,2, 0,2, 1,-5
102,13,2, 0,2, 1,-10
102,14,1, 0,1, 2,-5
102,14,-1, 0,1, 0,0
102,14,-1, 0,1, 1,10
102,15,3, 1,0, 2,5
102,15,3, 1,0, 1,5
102,15,3, 1,0, 1,5
102,15,-1, 1,0, 1,0
102,15,-1, 1,0, 1,10
102,16,0, 2,1, 2,5
102,16,3, 2,1, 1,5
102,16,-1, 2,1, 1,0
102,16,-1, 2,1, 1,0
102,17,0, 2,3, 2,5
102,17,1, 2,3, 0,5
102,17,1, 2,3, 0,5
102,17,1, 2,3, 0,5
102,17,1, 2,3, 0,5
102,17,1, 2,3, 0,10
102,18,1, 0,1, 2,-5
102,18,-1, 0,1, 0,0
102,18,-1, 0,1, 1,10
102,19,2, 1,2, 2,-5
102,19,2, 1,2, 0,-5
102,19,3, 1,2, 0,5
102,19,3, 1,2, 1,5
102,19,3, 1,2, 1,5
102,19,3, 1,2, 1,10
102,20,3, 2,0, 2,5
102,20,1, 2,0, 0,5
102,20,1, 2,0, 0,5
102,20,1, 2,0, 0,5
102,20,0, 2,0, 0,-5
102,20,0, 2,0, 1,0
102,21,-1, 2,1, 2,0
102,21,-1, 2,1, 0,0
102,22,0, 3,1, 2,5
102,22,0, 3,1, 1,5
102,22,3, 3,1, 1,-5
102,22,2, 3,1, 0,5
102,22,3, 3,1, 1,-5
102,22,3, 3,1, 0,-10
102,23,3, 1,0, 2,5
102,23,0, 1,0, 0,-5
102,23,0, 1,0, 1,-5
102,23,1, 1,0, 1,-5
102,23,1, 1,0, 1,-5
102,23,1, 1,0, 1,-10
102,24,1, 1,0, 2,-5
102,24,3, 1,0, 1,5
102,24,2, 1,0, 0,5
102,24,-1, 1,0, 0,0
102,24,-1, 1,0, 0,10
102,25,0, 3,2, 2,5
102,25,2, 3,2, 0,-5
102,25,-1, 3,2, 1,0
102,25,-1, 3,2, 0,-10
102,26,2, 2,1, 2,-5
102,26,3, 2,1, 1,5
102,26,1, 2,1, 0,-5
102,26,-1, 2,1, 1,0
102,26,-1, 2,1, 0,0
102,27,3, 2,0, 2,5
102,27,3, 2,0, 1,5
102,27,3, 2,0, 1,5
102,27,3, 2,0, 1,5
